Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Bent Over Row (Barbell)",3,95.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Pull Up (Assisted)",1,80.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Pull Up (Assisted)",2,80.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Pull Up (Assisted)",3,80.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Chest Press (Machine)",1,45.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Chest Press (Machine)",2,45.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Chest Press (Machine)",3,45.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Shoulder Press (Machine)",1,58.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Shoulder Press (Machine)",2,78.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Shoulder Press (Machine)",3,78.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Shoulder Press (Machine)",4,78.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Seated Row (Machine)",1,125.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Seated Row (Machine)",2,125.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Seated Row (Machine)",3,125.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Extension (Barbell)",1,30.0,15.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Extension (Barbell)",2,30.0,15.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Extension (Barbell)",3,30.0,15.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Hammer Curl (Dumbbell)",1,20.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Hammer Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Hammer Curl (Dumbbell)",3,20.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",1,44.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",2,44.0,10.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",3,38.5,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Bicep Curl (Dumbbell)",1,15.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Bicep Curl (Dumbbell)",2,15.0,12.0,0,0.0,
2023-07-07 19:31:56,"Volume Upper Workout At RR",1h 49m,"Bicep Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Squat (Barbell)",1,175.0,3.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Squat (Barbell)",2,175.0,5.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Squat (Barbell)",3,175.0,5.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Squat (Barbell)",4,175.0,5.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Romanian Deadlift (Barbell)",1,105.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Romanian Deadlift (Barbell)",2,105.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Romanian Deadlift (Barbell)",3,105.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Bulgarian Split Squat",1,20.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Bulgarian Split Squat",2,20.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Bulgarian Split Squat",3,20.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Lying Leg Curl (Machine)",1,80.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Lying Leg Curl (Machine)",2,80.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Lying Leg Curl (Machine)",3,80.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Leg Extension (Machine)",1,80.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Leg Extension (Machine)",2,80.0,8.0,0,0.0,
2023-07-10 19:21:20,"Legs",55m,"Leg Extension (Machine)",3,80.0,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Bench Press (Barbell)",1,185.0,5.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Bench Press (Barbell)",2,185.0,5.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Bench Press (Barbell)",3,185.0,5.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Chest Dip",1,17.5,6.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Chest Dip",2,17.5,6.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Chest Dip",3,17.5,6.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Incline Chest Press (Machine)",1,50.0,6.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Incline Chest Press (Machine)",2,50.0,6.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Incline Chest Press (Machine)",3,50.0,5.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Incline Chest Press (Machine)",4,45.0,4.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Extension (Cable)",1,22.0,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Extension (Cable)",2,27.5,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Extension (Cable)",3,27.5,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Extension (Cable)",4,27.5,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Pushdown (Cable - Straight Bar)",1,49.5,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Pushdown (Cable - Straight Bar)",2,44.0,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Pushdown (Cable - Straight Bar)",3,38.5,8.0,0,0.0,
2023-07-12 17:12:00,"Heavy Push",53m,"Triceps Pushdown (Cable - Straight Bar)",4,22.0,15.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Pull Up (Assisted)",1,0.0,4.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Pull Up (Assisted)",2,0.0,4.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Pull Up (Assisted)",3,0.0,4.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Bent Over Row (Barbell)",1,115.0,5.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Bent Over Row (Barbell)",2,115.0,5.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Bent Over Row (Barbell)",3,115.0,5.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Seated Row (Cable)",1,121.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Seated Row (Cable)",2,121.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Seated Row (Cable)",3,110.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Seated Row (Cable)",4,110.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Lat Pulldown (Machine)",1,125.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Lat Pulldown (Machine)",2,125.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Lat Pulldown (Machine)",3,125.0,6.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Hammer Curl (Dumbbell)",1,25.0,8.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Hammer Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Hammer Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Incline Curl (Dumbbell)",1,17.5,8.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Incline Curl (Dumbbell)",2,17.5,8.0,0,0.0,
2023-07-14 18:13:39,"Heavy Pull ",50m,"Incline Curl (Dumbbell)",3,17.5,8.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Bench Press (Barbell)",1,190.0,5.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Bench Press (Barbell)",2,190.0,4.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Bench Press (Barbell)",3,190.0,5.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Chest Dip",1,15.0,8.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Chest Dip",2,15.0,8.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Chest Dip",3,15.0,8.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Incline Chest Press (Machine)",1,25.0,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Incline Chest Press (Machine)",2,25.0,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Incline Chest Press (Machine)",3,25.0,10.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Extension (Cable)",1,27.5,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Extension (Cable)",2,22.0,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Extension (Cable)",3,22.0,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Extension (Cable)",4,22.0,12.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Pushdown (Cable - Straight Bar)",1,22.0,15.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Pushdown (Cable - Straight Bar)",2,22.0,15.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Pushdown (Cable - Straight Bar)",3,22.0,15.0,0,0.0,
2023-07-16 15:54:11,"Volume Push",59m,"Triceps Pushdown (Cable - Straight Bar)",4,16.5,15.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Pull Up (Assisted)",2,0.0,4.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Pull Up (Assisted)",3,0.0,4.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"T Bar Row",1,45.0,8.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"T Bar Row",2,55.0,8.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"T Bar Row",3,55.0,8.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"T Bar Row",4,55.0,8.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Seated Row (Cable)",1,104.0,8.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Seated Row (Cable)",2,82.0,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Seated Row (Cable)",3,82.0,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Seated Row (Cable)",4,82.0,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Lat Pulldown (Machine)",1,105.0,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Lat Pulldown (Machine)",2,85.0,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Lat Pulldown (Machine)",3,85.0,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Lat Pulldown (Machine)",4,85.0,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Hammer Curl (Dumbbell)",1,22.5,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Hammer Curl (Dumbbell)",2,22.5,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Hammer Curl (Dumbbell)",3,22.5,10.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Bicep Curl (Dumbbell)",1,12.5,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Bicep Curl (Dumbbell)",2,12.5,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Bicep Curl (Dumbbell)",3,12.5,12.0,0,0.0,
2023-07-18 17:15:30,"Volume Pull B ",1h 10m,"Bicep Curl (Dumbbell)",4,12.5,12.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Squat (Barbell)",1,155.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Squat (Barbell)",2,175.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Squat (Barbell)",3,185.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Squat (Barbell)",4,195.0,2.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Romanian Deadlift (Barbell)",1,110.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Romanian Deadlift (Barbell)",2,110.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Romanian Deadlift (Barbell)",3,110.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Bench Press - Close Grip (Barbell)",1,135.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Bench Press - Close Grip (Barbell)",2,135.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Bench Press - Close Grip (Barbell)",3,135.0,5.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Chest Dip",1,17.5,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Chest Dip",2,17.5,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Chest Dip",3,17.5,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Iso-Lateral Row (Machine)",1,110.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Iso-Lateral Row (Machine)",2,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Iso-Lateral Row (Machine)",3,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Iso-Lateral Row (Machine)",4,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Pull Up (Assisted)",1,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Pull Up (Assisted)",2,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Pull Up (Assisted)",3,120.0,8.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,12.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,15.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,15.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Hammer Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Hammer Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2023-07-26 19:12:48,"Full Body 7/26",1h 33m,"Hammer Curl (Dumbbell)",3,20.0,10.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Bench Press - Close Grip (Barbell)",1,140.0,5.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Bench Press - Close Grip (Barbell)",2,140.0,5.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Chest Dip",1,20.0,6.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Chest Dip",2,20.0,6.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Iso-Lateral Chest Press (Machine)",1,70.0,6.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Iso-Lateral Chest Press (Machine)",2,70.0,6.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Iso-Lateral Chest Press (Machine)",3,70.0,6.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Extension (Barbell)",1,40.0,12.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Extension (Barbell)",2,40.0,12.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Extension (Barbell)",3,40.0,12.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,12.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Pushdown (Cable - Straight Bar)",2,40.0,12.0,0,0.0,
2023-08-01 17:14:53,"Heavy Push B",53m,"Triceps Pushdown (Cable - Straight Bar)",3,40.0,12.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"T Bar Row",1,65.0,5.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"T Bar Row",2,75.0,5.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"T Bar Row",3,75.0,5.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"T Bar Row",4,75.0,5.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Seated Row (Cable)",1,110.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Seated Row (Cable)",2,110.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Seated Row (Cable)",3,110.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Lat Pulldown (Machine)",1,70.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Lat Pulldown (Machine)",2,80.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Lat Pulldown (Machine)",3,90.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Hammer Curl (Dumbbell)",1,27.5,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Hammer Curl (Dumbbell)",2,27.5,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Hammer Curl (Dumbbell)",3,27.5,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Hammer Curl (Dumbbell)",4,20.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Incline Curl (Dumbbell)",1,20.0,8.0,0,0.0,
2023-08-03 18:57:50,"Evening Workout",55m,"Incline Curl (Dumbbell)",2,20.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bent Over Row (Barbell)",1,125.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bent Over Row (Barbell)",2,125.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bent Over Row (Barbell)",3,125.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Chest Dip",1,20.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Chest Dip",2,20.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Chest Dip",3,20.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Pull Up (Assisted)",1,80.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Pull Up (Assisted)",2,80.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Pull Up (Assisted)",3,100.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Row (Machine)",1,110.0,10.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Row (Machine)",2,110.0,8.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Row (Machine)",3,80.0,12.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Hammer Curl (Dumbbell)",1,15.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Hammer Curl (Dumbbell)",2,15.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Hammer Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Hammer Curl (Dumbbell)",4,10.0,16.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bench Press - Close Grip (Barbell)",1,145.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bench Press - Close Grip (Barbell)",2,145.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Bench Press - Close Grip (Barbell)",3,145.0,5.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Chest Press (Machine)",1,45.0,15.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Chest Press (Machine)",2,45.0,12.0,0,0.0,
2023-08-09 18:47:08,"Volume Upper Workout",336h 4m,"Iso-Lateral Chest Press (Machine)",3,45.0,12.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Squat (Barbell)",1,175.0,3.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Squat (Barbell)",2,185.0,5.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Squat (Barbell)",3,185.0,5.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Squat (Barbell)",4,185.0,5.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Romanian Deadlift (Barbell)",1,115.0,8.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Romanian Deadlift (Barbell)",2,115.0,8.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Romanian Deadlift (Barbell)",3,115.0,8.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Bulgarian Split Squat",1,10.0,10.0,0,0.0,
2023-08-23 18:52:16,"Legs",47m,"Bulgarian Split Squat",2,10.0,10.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Bench Press - Close Grip (Barbell)",1,150.0,5.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Bench Press - Close Grip (Barbell)",2,150.0,5.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Bench Press - Close Grip (Barbell)",3,150.0,5.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Chest Dip",1,22.5,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Chest Dip",2,22.5,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Chest Dip",3,22.5,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Pushdown (Cable - Straight Bar)",1,44.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Pushdown (Cable - Straight Bar)",2,44.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Pushdown (Cable - Straight Bar)",3,44.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Iso-Lateral Chest Press (Machine)",1,70.0,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Iso-Lateral Chest Press (Machine)",2,75.0,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Iso-Lateral Chest Press (Machine)",3,75.0,6.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Extension (Cable)",1,33.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Extension (Cable)",2,33.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Extension (Cable)",3,33.0,8.0,0,0.0,
2023-08-24 17:20:29,"Heavy Push",2h 54m,"Triceps Extension (Cable)",4,33.0,8.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Bent Over Row (Barbell)",1,130.0,5.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Bent Over Row (Barbell)",2,130.0,5.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Bent Over Row (Barbell)",3,130.0,5.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Seated Row (Cable)",1,115.0,6.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Seated Row (Cable)",2,115.0,6.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Seated Row (Cable)",3,115.0,6.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Seated Row (Cable)",4,121.0,6.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Hammer Curl (Dumbbell)",1,25.0,8.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Hammer Curl (Dumbbell)",2,25.0,7.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Hammer Curl (Dumbbell)",3,20.0,8.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"Hammer Curl (Dumbbell)",4,15.0,8.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"T Bar Row",1,70.0,5.0,0,0.0,
2023-08-26 19:07:43,"Heavy Pull ",16h 7m,"T Bar Row",2,80.0,5.0,0,0.0,
